Surface,Round,Winner,Loser,WRank,LRank,WPts,LPts,Year,Fit
Hard,1st Round,Potapova A.,Han N-L.,75,159,844,389,2019,1
Hard,1st Round,Hon P.,Buzarnescu M.,119,101,520,605,2019,1
Hard,1st Round,Badosa P.,Teichmann J.,88,70,680,890,2019,1
Hard,1st Round,Babos T.,Ostapenko J.,92,74,643,845,2019,1
Hard,1st Round,Muchova K.,Van Uytvanck A.,45,62,1159,985,2019,1
Hard,1st Round,Flipkens K.,Allertova D.,106,255,581,236,2019,1
Hard,1st Round,Tomljanovic A.,Voegele S.,42,118,1230,523,2019,1
Hard,1st Round,Tig P.M.,Kovinic D.,124,117,504,549,2019,1
Hard,2nd Round,Wang Yaf.,Bonaventure Y.,58,125,1020,503,2019,1
Hard,2nd Round,Linette M.,Potapova A.,48,75,1113,844,2019,1
Hard,2nd Round,Flipkens K.,Gasparyan M.,106,56,581,1029,2019,1
Hard,2nd Round,Ahn K.,Bogdan A.,93,143,641,443,2019,1
Hard,2nd Round,Alexandrova E.,Pliskova Kr.,39,81,1333,768,2019,1
Hard,2nd Round,Hon P.,Tomljanovic A.,119,42,520,1230,2019,1
Hard,2nd Round,Muchova K.,Babos T.,45,92,1159,643,2019,1
Hard,2nd Round,Badosa P.,Tig P.M.,88,124,680,504,2019,1
Hard,Quarterfinals,Muchova K.,Hon P.,45,119,1159,520,2019,1
Hard,Quarterfinals,Wang Yaf.,Badosa P.,58,88,1020,680,2019,1
Hard,Quarterfinals,Alexandrova E.,Ahn K.,39,93,1333,641,2019,1
Hard,Quarterfinals,Linette M.,Flipkens K.,48,106,1113,581,2019,1
Hard,Semifinals,Muchova K.,Wang Yaf.,45,58,1159,1020,2019,1
Hard,Semifinals,Linette M.,Alexandrova E.,48,39,1113,1333,2019,1
Hard,The Final,Muchova K.,Linette M.,45,48,1159,1113,2019,1
Hard,1st Round,Cirstea S.,Allertova D.,96,254,633,237,2019,1
Hard,1st Round,Kalinskaya A.,Dart H.,116,134,558,476,2019,1
Hard,1st Round,Kawa K.,Diatchenko V.,129,113,491,573,2019,1
Hard,1st Round,Kovinic D.,Sharipova S.,120,299,549,184,2019,1
Hard,1st Round,Martincova T.,Begu I.,135,117,469,557,2019,1
Hard,1st Round,Van Uytvanck A.,Samsonova L.,61,163,985,382,2019,1
Hard,1st Round,Zavatska K.,Ostapenko J.,142,74,448,845,2019,1
Hard,1st Round,Kuzmova V.,Di Lorenzo F.,56,141,1028,452,2019,1
Hard,1st Round,Pliskova Kr.,Paolini J.,80,114,778,570,2019,1
Hard,1st Round,Parmentier P.,Krunic A.,127,133,499,485,2019,1
Hard,1st Round,Gasparyan M.,Voegele S.,55,128,1029,495,2019,1
Hard,1st Round,Babos T.,Flipkens K.,89,100,678,611,2019,1
Hard,1st Round,Niculescu M.,Abduraimova N.,106,552,588,59,2019,1
Hard,2nd Round,Kuzmova V.,Minnen G.,56,124,1028,523,2019,1
Hard,2nd Round,Zavatska K.,Martincova T.,142,135,448,469,2019,1
Hard,2nd Round,Kalinskaya A.,Maria T.,116,87,558,708,2019,1
Hard,2nd Round,Kovinic D.,Gasparyan M.,120,55,549,1029,2019,1
Hard,2nd Round,Van Uytvanck A.,Niculescu M.,61,106,985,588,2019,1
Hard,2nd Round,Pliskova Kr.,Kawa K.,80,129,778,491,2019,1
Hard,2nd Round,Cirstea S.,Bonaventure Y.,96,123,633,532,2019,1
Hard,2nd Round,Parmentier P.,Babos T.,127,89,499,678,2019,1
Hard,Quarterfinals,Zavatska K.,Kalinskaya A.,142,116,448,558,2019,1
Hard,Quarterfinals,Cirstea S.,Kovinic D.,96,120,633,549,2019,1
Hard,Quarterfinals,Pliskova Kr.,Kuzmova V.,80,56,778,1028,2019,1
Hard,Quarterfinals,Van Uytvanck A.,Parmentier P.,61,127,985,499,2019,1
Hard,Semifinals,Cirstea S.,Zavatska K.,96,142,633,448,2019,1
Hard,Semifinals,Van Uytvanck A.,Pliskova Kr.,61,80,985,778,2019,1
Hard,1st Round,Hercog P.,Pegula J.,52,76,1064,812,2019,1
Hard,1st Round,Yastremska D.,Tomljanovic A.,27,49,1795,1080,2019,1
Hard,1st Round,Collins D.,Williams V.,33,59,1554,1012,2019,1
Hard,1st Round,Sabalenka A.,Sasnovich A.,14,51,2785,1071,2019,1
Hard,1st Round,Garcia C.,Kasatkina D.,30,43,1666,1270,2019,1
Hard,1st Round,Rybakina E.,Zhu L.,50,108,1078,580,2019,1
Hard,1st Round,Stephens S.,Zhang S.,15,31,2769,1605,2019,1
Hard,1st Round,Strycova B.,Wang X.,34,136,1550,468,2019,1
Hard,1st Round,Riske A.,Kozlova K.,35,77,1497,804,2019,1
Hard,1st Round,Kuznetsova S.,Putintseva Y.,69,38,906,1420,2019,1
Hard,1st Round,Mchale C.,Sevastova A.,104,19,591,2517,2019,1
Hard,1st Round,Wang Yaf.,Davis L.,48,62,1100,964,2019,1
Hard,1st Round,Hsieh S.W.,Wozniacki C.,32,18,1555,2597,2019,1
Hard,1st Round,Martic P.,Mladenovic K.,22,44,2383,1180,2019,1
Hard,1st Round,Kudermetova V.,Alexandrova E.,45,39,1154,1383,2019,1
Hard,1st Round,Anisimova A.,Stosur S.,29,92,1727,663,2019,1
Hard,1st Round,Peterson R.,Giorgi C.,53,64,1055,959,2019,1
Hard,1st Round,Puig M.,Kerber A.,71,12,893,2835,2019,1
Hard,1st Round,Mertens E.,Siniakova K.,24,41,2235,1340,2019,1
Hard,1st Round,Muguruza G.,Peng S.,26,102,1860,609,2019,1
Hard,1st Round,Kenin S.,Pavlyuchenkova A.,17,36,2630,1490,2019,1
Hard,1st Round,Bouzkova M.,Zidansek T.,58,67,1017,908,2019,1
Hard,2nd Round,Kvitova P.,Hercog P.,7,52,4326,1064,2019,1
Hard,2nd Round,Sabalenka A.,Collins D.,14,33,2785,1554,2019,1
Hard,2nd Round,Halep S.,Strycova B.,6,34,4803,1550,2019,1
Hard,2nd Round,Rybakina E.,Jabeur O.,50,54,1078,1035,2019,1
Hard,2nd Round,Riske A.,Puig M.,35,71,1497,893,2019,1
Hard,2nd Round,Martic P.,Peterson R.,22,53,2383,1055,2019,1
Hard,2nd Round,Yastremska D.,Mchale C.,27,104,1795,591,2019,1
Hard,2nd Round,Kenin S.,Mertens E.,17,24,2630,2235,2019,1
Hard,2nd Round,Barty A.,Garcia C.,1,30,6446,1666,2019,1
Hard,2nd Round,Bertens K.,Pera B.,8,81,4225,776,2019,1
Hard,2nd Round,Wang Q.,Bouzkova M.,16,58,2668,1017,2019,1
Hard,2nd Round,Kudermetova V.,Bencic B.,45,10,1154,3738,2019,1
Hard,2nd Round,Pliskova Ka.,Anisimova A.,2,29,6125,1727,2019,1
Hard,3rd Round,Rybakina E.,Halep S.,50,6,1078,4803,2019,1
Hard,3rd Round,Svitolina E.,Kuznetsova S.,3,69,5160,906,2019,1
Hard,3rd Round,Barty A.,Kenin S.,1,17,6446,2630,2019,1
Hard,3rd Round,Sabalenka A.,Bertens K.,14,8,2785,4225,2019,1
Hard,3rd Round,Martic P.,Kudermetova V.,22,45,2383,1154,2019,1
Hard,3rd Round,Riske A.,Wang Q.,35,16,1497,2668,2019,1
Hard,3rd Round,Yastremska D.,Pliskova Ka.,27,2,1795,6125,2019,1
Hard,3rd Round,Kvitova P.,Stephens S.,7,15,4326,2769,2019,1
Hard,Quarterfinals,Barty A.,Martic P.,1,22,6446,2383,2019,1
Hard,Quarterfinals,Sabalenka A.,Rybakina E.,14,50,2785,1078,2019,1
Hard,Quarterfinals,Kvitova P.,Yastremska D.,7,27,4326,1795,2019,1
Hard,Quarterfinals,Riske A.,Svitolina E.,35,3,1497,5160,2019,1
Hard,Semifinals,Sabalenka A.,Barty A.,14,1,2785,6446,2019,1
Hard,Semifinals,Riske A.,Kvitova P.,35,7,1497,4326,2019,1
Hard,The Final,Sabalenka A.,Riske A.,14,35,2785,1497,2019,1
Hard,1st Round,Zheng S.,Puig M.,39,83,1380,733,2019,1
Hard,1st Round,Siniakova K.,Wang Xiy.,47,161,1150,381,2019,1
Hard,1st Round,Bertens K.,Vekic D.,8,22,4225,2295,2019,1
Hard,1st Round,Hercog P.,Goerges J.,51,27,1095,1950,2019,1
Hard,1st Round,Ostapenko J.,Pliskova Ka.,73,2,845,6125,2019,1
Hard,1st Round,Kasatkina D.,Peng S.,45,102,1220,610,2019,1
Hard,1st Round,Mladenovic K.,Collins D.,46,32,1180,1613,2019,1
Hard,1st Round,Osaka N.,Pegula J.,4,76,5011,812,2019,1
Hard,1st Round,Wang Yaf.,Wang Xin.,49,162,1130,379,2019,1
Hard,1st Round,Halep S.,Peterson R.,5,57,4907,1025,2019,1
Hard,1st Round,Mchale C.,Kuznetsova S.,90,56,666,1041,2019,1
Hard,1st Round,Putintseva Y.,Blinkova A.,37,65,1420,927,2019,1
Hard,1st Round,Williams V.,Strycova B.,59,34,1013,1550,2019,1
Hard,1st Round,Petkovic A.,Teichmann J.,82,69,735,874,2019,1
Hard,1st Round,Svitolina E.,Sevastova A.,3,18,5320,2517,2019,1
Hard,1st Round,Alexandrova E.,Pera B.,38,72,1383,853,2019,1
Hard,1st Round,Stephens S.,Linette M.,12,41,2873,1280,2019,1
Hard,1st Round,Kerber A.,Zhang S.,13,35,2830,1530,2019,1
Hard,1st Round,Brady J.,Anisimova A.,66,29,917,1786,2019,1
Hard,1st Round,Mertens E.,Martic P.,23,17,2235,2572,2019,1
Hard,1st Round,Keys M.,Muchova K.,15,36,2767,1439,2019,1
Hard,1st Round,Pavlyuchenkova A.,Kudermetova V.,40,42,1330,1264,2019,1
Hard,1st Round,Andreescu B.,Sasnovich A.,6,60,4835,1012,2019,1
Hard,1st Round,Wozniacki C.,Davis L.,19,62,2493,981,2019,1
Hard,2nd Round,Bertens K.,Yastremska D.,8,26,4225,1960,2019,1
Hard,2nd Round,Siniakova K.,Ostapenko J.,47,73,1150,845,2019,1
Hard,2nd Round,Alexandrova E.,Halep S.,38,5,1383,4907,2019,1
Hard,2nd Round,Svitolina E.,Wang Yaf.,3,49,5320,1130,2019,1
Hard,2nd Round,Bencic B.,Williams V.,10,59,3738,1013,2019,1
Hard,2nd Round,Kasatkina D.,Sabalenka A.,45,14,1220,2785,2019,1
Hard,2nd Round,Kvitova P.,Mladenovic K.,7,46,4571,1180,2019,1
Hard,2nd Round,Kenin S.,Pavlyuchenkova A.,16,40,2600,1330,2019,1
Hard,2nd Round,Osaka N.,Petkovic A.,4,82,5011,735,2019,1
Hard,2nd Round,Hercog P.,Kerber A.,51,13,1095,2830,2019,1
Hard,2nd Round,Riske A.,Tomljanovic A.,24,52,2080,1080,2019,1
Hard,2nd Round,Zheng S.,Stephens S.,39,12,1380,2873,2019,1
Hard,2nd Round,Brady J.,Keys M.,66,15,917,2767,2019,1
Hard,2nd Round,Andreescu B.,Mertens E.,6,23,4835,2235,2019,1
Hard,3rd Round,Barty A.,Zheng S.,1,39,6446,1380,2019,1
Hard,3rd Round,Kvitova P.,Bencic B.,7,10,4571,3738,2019,1
Hard,3rd Round,Bertens K.,Hercog P.,8,51,4225,1095,2019,1
Hard,3rd Round,Svitolina E.,Kenin S.,3,16,5320,2600,2019,1
Hard,3rd Round,Wozniacki C.,Siniakova K.,19,47,2493,1150,2019,1
Hard,3rd Round,Osaka N.,Riske A.,4,24,5011,2080,2019,1
Hard,3rd Round,Kasatkina D.,Alexandrova E.,45,38,1220,1383,2019,1
Hard,3rd Round,Andreescu B.,Brady J.,6,66,4835,917,2019,1
Hard,Quarterfinals,Barty A.,Kvitova P.,1,7,6446,4571,2019,1
Hard,Quarterfinals,Bertens K.,Svitolina E.,8,3,4225,5320,2019,1
Hard,Quarterfinals,Wozniacki C.,Kasatkina D.,19,45,2493,1220,2019,1
Hard,Quarterfinals,Osaka N.,Andreescu B.,4,6,5011,4835,2019,1
Hard,Semifinals,Barty A.,Bertens K.,1,8,6446,4225,2019,1
Hard,Semifinals,Osaka N.,Wozniacki C.,4,19,5011,2493,2019,1
Hard,The Final,Osaka N.,Barty A.,4,1,5011,6446,2019,1
Hard,1st Round,Kuzmova V.,Grabher J.,53,241,1075,250,2019,1
Hard,1st Round,Petkovic A.,Teichmann J.,75,68,800,882,2019,1
Hard,1st Round,Kozlova K.,Blinkova A.,83,66,731,936,2019,1
Hard,1st Round,Rybakina E.,Stojanovic N.,43,98,1259,619,2019,1
Hard,1st Round,Cornet A.,Strycova B.,57,34,1040,1550,2019,1
Hard,1st Round,Siegemund L.,Ferro F.,85,65,730,950,2019,1
Hard,1st Round,Gauff C.,Voegele S.,110,132,574,495,2019,1
Hard,1st Round,Goerges J.,Gasparyan M.,27,78,1840,779,2019,1
Hard,1st Round,Mladenovic K.,Siniakova K.,46,58,1235,1025,2019,1
Hard,1st Round,Friedsam A.L.,Bencic B.,166,10,369,3848,2019,1
Hard,1st Round,Vekic D.,Hercog P.,21,48,2185,1120,2019,1
Hard,1st Round,Alexandrova E.,Pliskova Kr.,35,71,1473,859,2019,1
Hard,1st Round,Ostapenko J.,Korpatsch T.,72,130,845,502,2019,1
Hard,1st Round,Pavlyuchenkova A.,Haas B.,40,147,1385,398,2019,1
Hard,1st Round,Bertens K.,Doi M.,8,74,4495,833,2019,1
Hard,2nd Round,Gauff C.,Kozlova K.,110,83,574,731,2019,1
Hard,2nd Round,Rybakina E.,Friedsam A.L.,43,166,1259,369,2019,1
Hard,2nd Round,Petkovic A.,Goerges J.,75,27,800,1840,2019,1
Hard,2nd Round,Alexandrova E.,Siegemund L.,35,85,1473,730,2019,1
Hard,2nd Round,Kuzmova V.,Pavlyuchenkova A.,53,40,1075,1385,2019,1
Hard,2nd Round,Mladenovic K.,Vekic D.,46,21,1235,2185,2019,1
Hard,2nd Round,Bertens K.,Van Uytvanck A.,8,44,4495,1255,2019,1
Hard,2nd Round,Ostapenko J.,Cornet A.,72,57,845,1040,2019,1
Hard,Quarterfinals,Petkovic A.,Kuzmova V.,75,53,800,1075,2019,1
Hard,Quarterfinals,Gauff C.,Bertens K.,110,8,574,4495,2019,1
Hard,Quarterfinals,Alexandrova E.,Mladenovic K.,35,46,1473,1235,2019,1
Hard,Quarterfinals,Ostapenko J.,Rybakina E.,72,43,845,1259,2019,1
Hard,Semifinals,Gauff C.,Petkovic A.,110,75,574,800,2019,1
Hard,Semifinals,Ostapenko J.,Alexandrova E.,72,35,845,1473,2019,1
Hard,The Final,Gauff C.,Ostapenko J.,110,72,574,845,2019,1
Hard,1st Round,Stosur S.,Yang Z.,91,649,655,41,2019,1
Hard,1st Round,Garcia C.,Potapova A.,31,88,1615,695,2019,1
Hard,1st Round,Putintseva Y.,Sharma A.,36,95,1455,634,2019,1
Hard,1st Round,Peterson R.,Williams V.,59,51,1025,1078,2019,1
Hard,1st Round,Wang Yaf.,Davis L.,47,62,1185,990,2019,1
Hard,1st Round,Nara K.,Dart H.,159,133,376,493,2019,1
Hard,1st Round,Wang Xin.,Ma S.,155,224,388,263,2019,1
Hard,1st Round,Peng S.,You X.,96,225,620,263,2019,1
Hard,1st Round,Wang Xiy.,Ahn K.,154,87,388,699,2019,1
Hard,1st Round,Jabeur O.,Brady J.,61,56,1000,1047,2019,1
Hard,1st Round,Yastremska D.,Zhu L.,23,106,1995,597,2019,1
Hard,1st Round,Zheng S.,Duan Y.Y.,38,363,1435,129,2019,1
Hard,1st Round,Kudermetova V.,Tomljanovic A.,45,50,1244,1115,2019,1
Hard,1st Round,Wang Q.,Rodionova Ar.,22,236,2043,251,2019,1
Hard,2nd Round,Peterson R.,Wang Xin.,59,155,1025,388,2019,1
Hard,2nd Round,Jabeur O.,Wang Xiy.,61,154,1000,388,2019,1
Hard,2nd Round,Putintseva Y.,Stosur S.,36,91,1455,655,2019,1
Hard,2nd Round,Yastremska D.,Peng S.,23,96,1995,620,2019,1
Hard,2nd Round,Kudermetova V.,Zheng S.,45,38,1244,1435,2019,1
Hard,2nd Round,Linette M.,Nara K.,42,159,1290,376,2019,1
Hard,2nd Round,Watson H.,Wang Q.,125,22,520,2043,2019,1
Hard,Quarterfinals,Peterson R.,Wang Yaf.,59,47,1025,1185,2019,1
Hard,Quarterfinals,Jabeur O.,Putintseva Y.,61,36,1000,1455,2019,1
Hard,Quarterfinals,Kudermetova V.,Yastremska D.,45,23,1244,1995,2019,1
Hard,Semifinals,Peterson R.,Jabeur O.,59,61,1025,1000,2019,1
Hard,Semifinals,Watson H.,Kudermetova V.,125,45,520,1244,2019,1
Hard,The Final,Peterson R.,Watson H.,59,125,1025,520,2019,1
Hard,1st Round,Kuzmova V.,Volynets K.,52,389,1105,113,2019,1
Hard,1st Round,Maria T.,Rogers S.,86,219,706,271,2019,1
Hard,1st Round,Allertova D.,Minella M.,247,168,239,360,2019,1
Hard,1st Round,Pliskova Kr.,Bolsova A.,70,104,858,600,2019,1
Hard,1st Round,Cirstea S.,Parmentier P.,76,122,793,538,2019,1
Hard,1st Round,Siegemund L.,Kostyuk M.,79,162,763,373,2019,1
Hard,1st Round,Lottner A.,Korpatsch T.,210,124,281,519,2019,1
Hard,1st Round,Puig M.,Ferro F.,84,65,730,944,2019,1
Hard,1st Round,Rybakina E.,Paquet C.,43,150,1306,396,2019,1
Hard,1st Round,Mertens E.,Schoofs B.,19,157,2290,382,2019,1
Hard,1st Round,Petkovic A.,Giorgi C.,75,92,800,680,2019,1
Hard,1st Round,Blinkova A.,Gauff C.,66,71,936,854,2019,1
Hard,1st Round,Goerges J.,Doi M.,26,74,1840,803,2019,1
Hard,1st Round,Ostapenko J.,Mcnally C.,63,108,970,581,2019,1
Hard,2nd Round,Rybakina E.,Allertova D.,43,247,1306,239,2019,1
Hard,2nd Round,Gasparyan M.,Niculescu M.,81,111,749,569,2019,1
Hard,2nd Round,Siegemund L.,Kuzmova V.,79,52,763,1105,2019,1
Hard,2nd Round,Puig M.,Pliskova Kr.,84,70,730,858,2019,1
Hard,2nd Round,Blinkova A.,Maria T.,66,86,936,706,2019,1
Hard,2nd Round,Lottner A.,Petkovic A.,210,75,281,800,2019,1
Hard,2nd Round,Goerges J.,Cirstea S.,26,76,1840,793,2019,1
Hard,Quarterfinals,Rybakina E.,Siegemund L.,43,79,1306,763,2019,1
Hard,Quarterfinals,Goerges J.,Puig M.,26,84,1840,730,2019,1
Hard,Semifinals,Ostapenko J.,Blinkova A.,63,66,970,936,2019,1
Hard,Semifinals,Goerges J.,Rybakina E.,26,43,1840,1306,2019,1
Hard,The Final,Ostapenko J.,Goerges J.,63,26,970,1840,2019,1
Hard,1st Round,Sevastova A.,Sasnovich A.,24,64,1877,957,2019,1
Hard,1st Round,Kalinskaya A.,Potapova A.,102,89,616,695,2019,1
Hard,1st Round,Muchova K.,Kuznetsova S.,35,57,1449,1051,2019,1
Hard,1st Round,Kanepi K.,Babos T.,109,98,579,626,2019,1
Hard,1st Round,Flipkens K.,Vikhlyantseva N.,120,93,547,654,2019,1
Hard,1st Round,Alexandrova E.,Cepelova J.,38,155,1385,389,2019,1
Hard,1st Round,Yastremska D.,Kasatkina D.,28,37,1775,1425,2019,1
Hard,1st Round,Gracheva V.,Tomljanovic A.,121,51,541,1115,2019,1
Hard,1st Round,Kudermetova V.,Jabeur O.,42,53,1306,1090,2019,1
Hard,1st Round,Mladenovic K.,Putintseva Y.,45,34,1235,1460,2019,1
Hard,1st Round,Pavlyuchenkova A.,Sakkari M.,40,29,1355,1741,2019,1
Hard,2nd Round,Alexandrova E.,Kalinskaya A.,38,102,1385,616,2019,1
Hard,2nd Round,Flipkens K.,Yastremska D.,120,28,547,1775,2019,1
Hard,2nd Round,Muchova K.,Vekic D.,35,21,1449,2185,2019,1
Hard,2nd Round,Bertens K.,Kanepi K.,8,109,4495,579,2019,1
Hard,2nd Round,Mladenovic K.,Sevastova A.,45,24,1235,1877,2019,1
Hard,2nd Round,Pavlyuchenkova A.,Gracheva V.,40,121,1355,541,2019,1
Hard,Quarterfinals,Bencic B.,Flipkens K.,10,120,3848,547,2019,1
Hard,Quarterfinals,Muchova K.,Alexandrova E.,35,38,1449,1385,2019,1
Hard,Quarterfinals,Pavlyuchenkova A.,Kudermetova V.,40,42,1355,1306,2019,1
Hard,Semifinals,Bencic B.,Mladenovic K.,10,45,3848,1235,2019,1
Hard,Semifinals,Pavlyuchenkova A.,Muchova K.,40,35,1355,1449,2019,1
Hard,The Final,Bencic B.,Pavlyuchenkova A.,10,40,3848,1355,2019,1
Hard,Round Robin,Sabalenka A.,Sakkari M.,14,22,2520,1741,2019,1
Hard,Round Robin,Bertens K.,Vekic D.,10,20,3870,2185,2019,1
Hard,Round Robin,Zheng S.,Keys M.,40,13,1355,2607,2019,1
Hard,Round Robin,Yastremska D.,Vekic D.,24,20,1720,2185,2019,1
Hard,Round Robin,Kenin S.,Riske A.,12,19,2615,2185,2019,1
Hard,Round Robin,Keys M.,Martic P.,13,15,2607,2458,2019,1
Hard,Round Robin,Muchova K.,Riske A.,26,19,1624,2185,2019,1
Hard,Round Robin,Bertens K.,Yastremska D.,10,24,3870,1720,2019,1
Hard,Round Robin,Muchova K.,Kenin S.,26,12,1624,2615,2019,1
Hard,Round Robin,Martic P.,Zheng S.,15,40,2458,1355,2019,1
Hard,Round Robin,Sabalenka A.,Mertens E.,14,18,2520,2190,2019,1
Hard,Semifinals,Bertens K.,Zheng S.,10,40,3870,1355,2019,1
Hard,Semifinals,Sabalenka A.,Muchova K.,14,26,2520,1624,2019,1
Hard,The Final,Sabalenka A.,Bertens K.,14,10,2520,3870,2019,1
Hard,Round Robin,Osaka N.,Kvitova P.,3,6,5246,4401,2019,1
Hard,Round Robin,Barty A.,Bencic B.,1,7,6476,4120,2019,1
Hard,Round Robin,Svitolina E.,Pliskova Ka.,8,2,3995,5315,2019,1
Hard,Round Robin,Halep S.,Andreescu B.,5,4,4962,5041,2019,1
Hard,Round Robin,Bertens K.,Barty A.,10,1,3870,6476,2019,1
Hard,Round Robin,Bencic B.,Kvitova P.,7,6,4120,4401,2019,1
Hard,Round Robin,Pliskova Ka.,Andreescu B.,2,4,5315,5041,2019,1
Hard,Round Robin,Barty A.,Kvitova P.,1,6,6476,4401,2019,1
Hard,Round Robin,Bencic B.,Bertens K.,7,10,4120,3870,2019,1
Hard,Round Robin,Svitolina E.,Kenin S.,8,12,3995,2615,2019,1
Hard,Round Robin,Pliskova Ka.,Halep S.,2,5,5315,4962,2019,1
Hard,Semifinals,Svitolina E.,Bencic B.,8,7,3995,4120,2019,1
Hard,Semifinals,Barty A.,Pliskova Ka.,1,2,6476,5315,2019,1
Hard,The Final,Barty A.,Svitolina E.,1,8,6476,3995,2019,1
Hard,1st Round,Kasatkina D.,Suarez Navarro C.,70,52,851,1048,2020,1
Hard,1st Round,Pegula J.,Bellis C.,82,855,743,19,2020,1
Hard,1st Round,Garcia C.,Townsend T.,46,77,1235,760,2020,1
Hard,1st Round,Zidansek T.,Peterson R.,64,44,870,1275,2020,1
Hard,1st Round,Teichmann J.,Ivanov V.,68,1001,855,12,2020,1
Hard,1st Round,Bouchard E.,Flipkens K.,262,72,223,819,2020,1
Hard,1st Round,Martic P.,Arconada U.M.,15,135,2617,459,2020,1
Hard,1st Round,Cornet A.,Bonaventure Y.,57,116,1015,574,2020,1
Hard,1st Round,Anisimova A.,Kozlova K.,25,89,1734,710,2020,1
Hard,1st Round,Williams S.,Giorgi C.,10,99,3935,680,2020,1
Hard,1st Round,Siegemund L.,Mcnally C.,73,118,805,539,2020,1
Hard,1st Round,Wozniacki C.,Hourigan P.M.,39,447,1353,92,2020,1
Hard,1st Round,Davis L.,Lepchenko V.,63,170,874,354,2020,1
Hard,1st Round,Goerges J.,Minnen G.,41,109,1331,599,2020,1
Hard,2nd Round,Cornet A.,Martic P.,57,15,1015,2617,2020,1
Hard,2nd Round,Pegula J.,Zidansek T.,82,64,743,870,2020,1
Hard,2nd Round,Bouchard E.,Garcia C.,262,46,223,1235,2020,1
Hard,2nd Round,Anisimova A.,Kasatkina D.,25,70,1734,851,2020,1
Hard,2nd Round,Siegemund L.,Gauff C.,73,67,805,855,2020,1
Hard,2nd Round,Williams S.,Mchale C.,10,86,3935,720,2020,1
Hard,2nd Round,Goerges J.,Teichmann J.,41,68,1331,855,2020,1
Hard,2nd Round,Wozniacki C.,Davis L.,39,63,1353,874,2020,1
Hard,Quarterfinals,Pegula J.,Cornet A.,82,57,743,1015,2020,1
Hard,Quarterfinals,Wozniacki C.,Goerges J.,39,41,1353,1331,2020,1
Hard,Quarterfinals,Anisimova A.,Bouchard E.,25,262,1734,223,2020,1
Hard,Semifinals,Pegula J.,Wozniacki C.,82,39,743,1353,2020,1
Hard,Semifinals,Williams S.,Anisimova A.,10,25,3935,1734,2020,1
Hard,The Final,Williams S.,Pegula J.,10,82,3935,743,2020,1
Hard,1st Round,Strycova B.,Konta J.,31,12,1462,2825,2020,1
Hard,1st Round,Kenin S.,Sevastova A.,14,30,2740,1518,2020,1
Hard,1st Round,Riske A.,Muchova K.,19,21,2085,1846,2020,1
Hard,1st Round,Stosur S.,Kerber A.,98,18,683,2175,2020,1
Hard,1st Round,Tomljanovic A.,Hon P.,54,122,1045,500,2020,1
Hard,1st Round,Collins D.,Svitolina E.,27,5,1566,5075,2020,1
Hard,1st Round,Keys M.,Bouzkova M.,13,60,2767,967,2020,1
Hard,1st Round,Putintseva Y.,Vekic D.,32,20,1460,2080,2020,1
Hard,1st Round,Kontaveit A.,Hsieh S.W.,26,33,1575,1450,2020,1
Hard,1st Round,Bertens K.,Yastremska D.,9,22,4245,1825,2020,1
Hard,1st Round,Kvitova P.,Pavlyuchenkova A.,7,29,4721,1531,2020,1
Hard,1st Round,Brady J.,Sharapova M.,53,147,1047,406,2020,1
Hard,2nd Round,Riske A.,Strycova B.,19,31,2085,1462,2020,1
Hard,2nd Round,Collins D.,Putintseva Y.,27,32,1566,1460,2020,1
Hard,2nd Round,Keys M.,Stosur S.,13,98,2767,683,2020,1
Hard,2nd Round,Brady J.,Barty A.,53,1,1047,7851,2020,1
Hard,2nd Round,Pliskova Ka.,Tomljanovic A.,2,54,5525,1045,2020,1
Hard,2nd Round,Kvitova P.,Samsonova L.,7,129,4721,475,2020,1
Hard,2nd Round,Osaka N.,Kenin S.,4,14,5311,2740,2020,1
Hard,2nd Round,Bertens K.,Kontaveit A.,9,26,4245,1575,2020,1
Hard,Quarterfinals,Keys M.,Collins D.,13,27,2767,1566,2020,1
Hard,Quarterfinals,Kvitova P.,Brady J.,7,53,4721,1047,2020,1
Hard,Quarterfinals,Osaka N.,Bertens K.,4,9,5311,4245,2020,1
Hard,Quarterfinals,Pliskova Ka.,Riske A.,2,19,5525,2085,2020,1
Hard,Semifinals,Keys M.,Kvitova P.,13,7,2767,4721,2020,1
Hard,Semifinals,Pliskova Ka.,Osaka N.,2,4,5525,5311,2020,1
Hard,The Final,Pliskova Ka.,Keys M.,2,13,5525,2767,2020,1
Hard,1st Round,Wang Xiy.,Cirstea S.,140,74,430,778,2020,1
Hard,1st Round,Bondarenko K.,Doi M.,1168,80,6,754,2020,1
Hard,1st Round,Alexandrova E.,Siniakova K.,34,55,1425,1020,2020,1
Hard,1st Round,Wang Yaf.,Sorribes Tormo S.,50,90,1105,708,2020,1
Hard,1st Round,Sabalenka A.,Gasparyan M.,11,103,2940,661,2020,1
Hard,1st Round,Rogers S.,Gibbs N.,174,124,351,494,2020,1
Hard,1st Round,Rybakina E.,Zheng S.,36,40,1401,1350,2020,1
Hard,1st Round,Muguruza G.,Wang Xin.,35,153,1412,384,2020,1
Hard,1st Round,Pliskova Kr.,Begu I.,66,101,858,669,2020,1
Hard,1st Round,Sasnovich A.,Friedsam A.L.,69,141,853,430,2020,1
Hard,1st Round,Wang Q.,Jabeur O.,28,81,1563,752,2020,1
